window,vault_id,min,percentile25,percentile50,percentile75,max,count,latency,throughput
1719671112000,1091,886.000000,49453.250000,49464.000000,49468.250000,49473.000000,25,2000,389.500000
1719671112000,1092,11805.000000,49168.250000,49175.000000,49180.750000,49373.000000,27,2000,389.500000
1719671112000,1093,21380.000000,48811.000000,48816.000000,48820.250000,48825.000000,25,2000,389.500000
1719671112000,1094,15763.000000,16499.750000,18473.000000,21831.000000,24403.000000,21,2000,389.500000
1719671112000,1095,2107.000000,16797.500000,18346.000000,23414.000000,33442.000000,32,2000,389.500000
1719671112000,1096,47359.000000,47362.000000,47365.500000,47368.000000,53140.000000,18,2000,389.500000
1719671112000,1097,18507.000000,19710.000000,21630.000000,25217.000000,26431.000000,16,2000,389.500000
1719671112000,1098,17325.000000,18859.750000,22680.000000,24732.500000,25745.000000,27,2000,389.500000
1719671112000,1099,14418.000000,18125.750000,20543.000000,24695.750000,57142.000000,19,2000,389.500000
1719671112000,1100,17643.000000,19312.000000,22112.500000,24227.500000,24916.000000,28,2000,389.500000
1719671112000,1101,3017.000000,15301.000000,19986.500000,24383.000000,41028.000000,24,2000,389.500000
1719671112000,1102,15147.000000,15887.750000,19834.000000,23905.500000,31532.000000,23,2000,389.500000
1719671112000,1103,13092.000000,13776.000000,14317.500000,19471.000000,24847.000000,26,2000,389.500000
1719671112000,1104,13638.000000,15671.500000,16964.500000,21710.000000,45348.000000,32,2000,389.500000
1719671112000,1105,16806.000000,17899.500000,18522.500000,21529.500000,68865.000000,20,2000,389.500000
1719671112000,1106,15608.000000,17600.750000,19248.000000,21539.250000,27301.000000,29,2000,389.500000
1719671112000,1107,5093.000000,16124.750000,18166.000000,22906.000000,43197.000000,27,2000,389.500000
1719671112000,1108,15696.000000,17537.750000,21539.000000,22732.250000,24522.000000,25,2000,389.500000
1719671112000,1109,15360.000000,18391.750000,21147.000000,23183.500000,24245.000000,25,2000,389.500000
1719671112000,1110,17005.000000,17957.500000,18493.000000,21702.750000,24205.000000,31,2000,389.500000
1719671112000,1111,4198.000000,39694.750000,39713.000000,39718.000000,39726.000000,21,2000,389.500000
1719671112000,1112,14956.000000,16804.000000,19069.500000,23221.000000,24863.000000,28,2000,389.500000
1719671112000,1113,437.000000,38752.000000,38762.000000,38774.000000,38792.000000,24,2000,389.500000
1719671112000,1114,16602.000000,17227.000000,18787.000000,21037.000000,24175.000000,22,2000,389.500000
1719671112000,1115,13740.000000,16004.500000,17717.000000,21857.000000,24530.000000,28,2000,389.500000
1719671112000,1116,5563.000000,16476.000000,17596.500000,18679.000000,22047.000000,26,2000,389.500000
1719671112000,1117,17209.000000,17967.000000,20434.500000,22512.000000,24401.000000,30,2000,389.500000
1719671112000,1118,37808.000000,37814.750000,37818.000000,37820.000000,37825.000000,25,2000,389.500000
1719671112000,1119,16979.000000,17758.000000,19203.000000,22802.500000,37102.000000,24,2000,389.500000
1719671112000,1120,11115.000000,36304.250000,36310.000000,36314.500000,36321.000000,23,2000,389.500000
1719671114000,1090,17389.000000,49742.750000,49758.000000,49770.250000,49780.000000,25,2000,396.500000
1719671114000,1091,173.000000,49461.000000,49465.000000,49468.000000,49472.000000,22,2000,396.500000
1719671114000,1092,23724.000000,49167.750000,49177.000000,49186.250000,53933.000000,29,2000,396.500000
1719671114000,1093,38683.000000,48810.500000,48816.500000,48820.500000,48825.000000,20,2000,396.500000
1719671114000,1094,15761.000000,16594.000000,17877.000000,21236.000000,24698.000000,34,2000,396.500000
1719671114000,1095,16120.000000,16438.000000,18182.000000,21732.000000,25171.000000,26,2000,396.500000
1719671114000,1096,4247.000000,47362.000000,47369.000000,47374.000000,54221.000000,28,2000,396.500000
1719671114000,1097,743.000000,18507.500000,19868.000000,25590.000000,26432.000000,23,2000,396.500000
1719671114000,1098,4338.000000,18077.750000,18511.000000,21742.000000,27208.000000,27,2000,396.500000
1719671114000,1099,13942.000000,15270.000000,17317.500000,22073.000000,47660.000000,18,2000,396.500000
1719671114000,1100,3156.000000,18986.000000,20289.500000,24011.000000,62080.000000,24,2000,396.500000
1719671114000,1101,2203.000000,14670.000000,18777.500000,22077.000000,24899.000000,34,2000,396.500000
1719671114000,1102,15793.000000,18520.000000,23021.000000,24357.500000,46034.000000,15,2000,396.500000
1719671114000,1103,13107.000000,14915.000000,18265.500000,20680.000000,45827.000000,28,2000,396.500000
1719671114000,1104,13632.000000,14843.250000,16283.000000,18489.250000,24696.000000,27,2000,396.500000
1719671114000,1105,16278.000000,17414.000000,18911.000000,21831.000000,43546.000000,30,2000,396.500000
1719671114000,1106,4374.000000,16789.500000,19244.000000,19728.500000,24566.000000,23,2000,396.500000
1719671114000,1107,15349.000000,17261.500000,18077.500000,22732.500000,37424.000000,16,2000,396.500000
1719671114000,1108,16217.000000,16816.000000,21539.500000,23581.000000,41882.000000,26,2000,396.500000
1719671114000,1109,15361.000000,17977.250000,20675.000000,22496.000000,84691.000000,25,2000,396.500000
1719671114000,1110,565.000000,17272.000000,18602.000000,22562.500000,24664.000000,28,2000,396.500000
1719671114000,1111,26854.000000,39696.750000,39708.000000,39718.500000,39724.000000,13,2000,396.500000
1719671114000,1112,712.000000,17945.750000,19185.000000,21907.750000,24860.000000,31,2000,396.500000
1719671114000,1113,0.000000,38751.000000,38756.500000,38763.000000,38782.000000,20,2000,396.500000
1719671114000,1114,16596.000000,17630.000000,18615.000000,20061.250000,24173.000000,37,2000,396.500000
1719671114000,1115,919.000000,16857.500000,18803.000000,21105.500000,24530.000000,23,2000,396.500000
1719671114000,1116,3674.000000,16475.000000,17861.500000,21085.500000,24451.000000,32,2000,396.500000
1719671114000,1117,7844.000000,17618.000000,20683.000000,22690.750000,37927.000000,33,2000,396.500000
1719671114000,1118,6388.000000,37814.500000,37821.500000,37825.000000,37827.000000,20,2000,396.500000
1719671114000,1119,16992.000000,18191.500000,20675.000000,22856.000000,23890.000000,31,2000,396.500000
1719671114000,1120,12223.000000,36298.750000,36310.000000,36314.000000,36325.000000,25,2000,396.500000
1719671116000,1090,1607.000000,49724.000000,49754.500000,49766.500000,49778.000000,28,2000,416.500000
1719671116000,1091,8661.000000,49451.000000,49460.000000,49467.000000,49476.000000,28,2000,416.500000
1719671116000,1092,1013.000000,49171.000000,49178.000000,49182.000000,49200.000000,35,2000,416.500000
1719671116000,1093,10369.000000,48804.250000,48813.000000,48816.750000,48823.000000,35,2000,416.500000
1719671116000,1094,16001.000000,17208.750000,18288.000000,22098.500000,28981.000000,25,2000,416.500000
1719671116000,1095,15789.000000,16797.000000,18185.500000,22655.000000,25509.000000,30,2000,416.500000
1719671116000,1096,24894.000000,47362.000000,47369.500000,47374.000000,53139.000000,30,2000,416.500000
1719671116000,1097,8958.000000,18727.250000,22072.000000,23683.500000,26425.000000,29,2000,416.500000
1719671116000,1098,15432.000000,17999.000000,19047.000000,22788.250000,64179.000000,23,2000,416.500000
1719671116000,1099,13944.000000,16248.000000,18333.000000,23050.500000,29471.000000,37,2000,416.500000
1719671116000,1100,8230.000000,19304.500000,20812.000000,23304.250000,24059.000000,25,2000,416.500000
1719671116000,1101,9705.000000,15263.000000,19979.000000,24672.000000,25393.000000,18,2000,416.500000
1719671116000,1102,15149.000000,19838.500000,23329.000000,24103.500000,46027.000000,31,2000,416.500000
1719671116000,1103,13082.000000,14671.500000,17326.000000,21638.000000,25395.000000,36,2000,416.500000
1719671116000,1104,13630.000000,15093.000000,16094.500000,18198.000000,22505.000000,26,2000,416.500000
1719671116000,1105,16293.000000,17414.750000,19307.000000,21631.250000,24161.000000,31,2000,416.500000
1719671116000,1106,15604.000000,17129.000000,19238.500000,21169.000000,49745.000000,22,2000,416.500000
1719671116000,1107,3824.000000,15954.000000,17538.000000,21260.500000,24034.000000,24,2000,416.500000
1719671116000,1108,16220.000000,17327.250000,19140.000000,23209.250000,41869.000000,25,2000,416.500000
1719671116000,1109,15383.000000,17774.250000,18712.000000,22930.750000,70097.000000,23,2000,416.500000
1719671116000,1110,16436.000000,17967.750000,20684.000000,22722.750000,24650.000000,25,2000,416.500000
1719671116000,1111,1350.000000,39694.000000,39710.000000,39717.500000,39723.000000,29,2000,416.500000
1719671116000,1112,14947.000000,17039.000000,18327.000000,21809.750000,24860.000000,23,2000,416.500000
1719671116000,1113,21368.000000,38751.250000,38759.000000,38765.000000,38785.000000,23,2000,416.500000
1719671116000,1114,16.000000,17000.750000,19027.000000,23420.250000,24169.000000,27,2000,416.500000
1719671116000,1115,14160.000000,15095.500000,16026.500000,21385.000000,25474.000000,28,2000,416.500000
1719671116000,1116,12817.000000,16191.750000,18342.000000,21656.500000,24452.000000,21,2000,416.500000
1719671116000,1117,17017.000000,18465.500000,21077.000000,23271.000000,24405.000000,24,2000,416.500000
1719671116000,1118,28234.000000,37813.500000,37818.000000,37822.000000,37830.000000,28,2000,416.500000
1719671116000,1119,16767.000000,17567.500000,18602.000000,23003.500000,37134.000000,24,2000,416.500000
1719671116000,1120,24113.000000,36308.000000,36312.000000,36317.000000,36325.000000,20,2000,416.500000
1719671118000,1090,0.000000,49746.000000,49755.000000,49767.000000,49778.000000,30,2000,398.500000
1719671118000,1091,3241.000000,49442.000000,49453.000000,49463.500000,49473.000000,28,2000,398.500000
1719671118000,1092,43862.000000,49168.250000,49179.000000,49185.000000,49200.000000,27,2000,398.500000
1719671118000,1093,94.000000,43934.000000,48812.000000,48815.250000,48823.000000,29,2000,398.500000
1719671118000,1094,15763.000000,17279.250000,18285.000000,20503.250000,24685.000000,27,2000,398.500000
1719671118000,1095,15791.000000,16795.000000,19075.500000,20674.000000,45475.000000,26,2000,398.500000
1719671118000,1096,5112.000000,47362.000000,47369.500000,47374.500000,54207.000000,24,2000,398.500000
1719671118000,1097,5960.000000,18725.250000,22078.000000,23682.250000,48125.000000,29,2000,398.500000
1719671118000,1098,15428.000000,17338.000000,20392.000000,23321.000000,25733.000000,34,2000,398.500000
1719671118000,1099,13947.000000,15197.500000,17962.000000,22774.000000,25724.000000,21,2000,398.500000
1719671118000,1100,5505.000000,18126.750000,20547.000000,23615.750000,25391.000000,15,2000,398.500000
1719671118000,1101,4801.000000,16136.000000,18227.500000,22084.000000,25388.000000,18,2000,398.500000
1719671118000,1102,15144.000000,18314.000000,23009.000000,23726.000000,25385.000000,21,2000,398.500000
1719671118000,1103,13077.000000,15421.000000,18364.000000,19869.000000,45822.000000,30,2000,398.500000
1719671118000,1104,13636.000000,16881.000000,18488.000000,22506.750000,24695.000000,17,2000,398.500000
1719671118000,1105,16289.000000,18120.750000,19835.000000,21841.250000,43565.000000,29,2000,398.500000
1719671118000,1106,15635.000000,16556.000000,18494.500000,20817.500000,29067.000000,24,2000,398.500000
1719671118000,1107,15154.000000,15789.000000,17707.000000,18716.000000,24036.000000,26,2000,398.500000
1719671118000,1108,16479.000000,17105.000000,20848.500000,23577.000000,41886.000000,26,2000,398.500000
1719671118000,1109,15582.000000,18421.000000,21160.000000,23506.000000,24233.000000,22,2000,398.500000
1719671118000,1110,16430.000000,17561.250000,18959.000000,23336.000000,24659.000000,29,2000,398.500000
1719671118000,1111,5727.000000,39697.000000,39709.000000,39715.000000,39725.000000,27,2000,398.500000
1719671118000,1112,14945.000000,17504.000000,18496.000000,21723.500000,24868.000000,20,2000,398.500000
1719671118000,1113,409.000000,38757.750000,38763.000000,38775.250000,38790.000000,37,2000,398.500000
1719671118000,1114,17221.000000,18616.500000,20799.500000,23004.000000,38499.000000,28,2000,398.500000
1719671118000,1115,13025.000000,14635.000000,16390.500000,21109.000000,23676.000000,22,2000,398.500000
1719671118000,1116,15325.000000,16475.500000,17630.000000,19648.000000,24468.000000,23,2000,398.500000
1719671118000,1117,9102.000000,18127.000000,21277.000000,21852.000000,24410.000000,32,2000,398.500000
1719671118000,1118,37766.000000,37813.000000,37819.000000,37822.000000,37829.000000,26,2000,398.500000
1719671118000,1119,16765.000000,17217.000000,18344.000000,23004.000000,23901.000000,14,2000,398.500000
1719671118000,1120,8093.000000,36292.000000,36311.000000,36317.500000,36325.000000,36,2000,398.500000
1719671120000,1090,0.000000,49743.750000,49755.000000,49765.250000,58981.000000,21,2000,359.000000
1719671120000,1091,14604.000000,49450.000000,49460.000000,49464.250000,49473.000000,25,2000,359.000000
1719671120000,1092,2924.000000,49160.000000,49170.000000,49179.250000,49187.000000,27,2000,359.000000
1719671120000,1093,187.000000,48803.250000,48812.000000,48817.000000,48827.000000,27,2000,359.000000
1719671120000,1094,15774.000000,16999.500000,18280.000000,21384.750000,24716.000000,29,2000,359.000000
1719671120000,1095,15816.000000,17154.500000,18662.500000,24643.000000,36978.000000,20,2000,359.000000
1719671120000,1096,19992.000000,47361.000000,47364.500000,47370.500000,53140.000000,28,2000,359.000000
1719671120000,1097,18000.000000,18506.000000,21509.000000,25142.500000,29378.000000,24,2000,359.000000
1719671120000,1098,5056.000000,17476.000000,20104.000000,22073.000000,25739.000000,26,2000,359.000000
1719671120000,1099,9560.000000,15134.000000,16579.500000,22685.500000,25731.000000,20,2000,359.000000
1719671120000,1100,17643.000000,18724.000000,22663.000000,24413.000000,25399.000000,30,2000,359.000000
1719671120000,1101,14468.000000,18033.000000,19597.000000,21894.500000,46064.000000,28,2000,359.000000
1719671120000,1102,3104.000000,19566.500000,23666.000000,24101.250000,24868.000000,11,2000,359.000000
1719671120000,1103,13604.000000,14855.250000,16294.000000,19657.000000,23563.000000,19,2000,359.000000
1719671120000,1104,696.000000,15667.000000,20099.500000,23318.000000,24694.000000,26,2000,359.000000
1719671120000,1105,16801.000000,18334.000000,20858.500000,23687.000000,24679.000000,22,2000,359.000000
1719671120000,1106,15606.000000,16665.000000,19194.500000,21667.000000,28538.000000,22,2000,359.000000
1719671120000,1107,2124.000000,16136.000000,18327.500000,23722.000000,35528.000000,26,2000,359.000000
1719671120000,1108,15693.000000,16659.000000,17850.000000,21924.500000,24013.000000,16,2000,359.000000
1719671120000,1109,4545.000000,18309.250000,21149.000000,22944.500000,24244.000000,25,2000,359.000000
1719671120000,1110,16430.000000,17277.000000,18139.000000,20683.000000,24649.000000,22,2000,359.000000
1719671120000,1111,1490.000000,39687.000000,39704.000000,39721.000000,39726.000000,18,2000,359.000000
1719671120000,1112,14682.000000,18836.500000,19191.000000,21911.750000,39377.000000,23,2000,359.000000
1719671120000,1113,412.000000,38756.000000,38765.500000,38768.000000,38789.000000,26,2000,359.000000
1719671120000,1114,17442.000000,18261.500000,19886.000000,21641.500000,23554.000000,21,2000,359.000000
1719671120000,1115,6680.000000,15602.250000,17288.000000,18536.250000,38338.000000,15,2000,359.000000
1719671120000,1116,13613.000000,14370.500000,17276.000000,18340.500000,24448.000000,23,2000,359.000000
1719671120000,1117,6348.000000,18129.500000,20178.500000,22892.500000,24402.000000,20,2000,359.000000
1719671120000,1118,267.000000,37812.000000,37819.000000,37822.000000,37827.000000,30,2000,359.000000
1719671120000,1119,16766.000000,17692.000000,19204.000000,22405.000000,24833.000000,26,2000,359.000000
1719671120000,1120,36286.000000,36303.000000,36309.000000,36313.000000,36325.000000,22,2000,359.000000
1719671122000,1090,6708.000000,49744.000000,49755.500000,49767.000000,68745.000000,30,2000,421.000000
1719671122000,1091,46582.000000,49452.000000,49460.000000,49462.000000,49474.000000,37,2000,421.000000
1719671122000,1092,3486.000000,43868.000000,49169.000000,49180.000000,49190.000000,26,2000,421.000000
1719671122000,1093,190.000000,48804.500000,48812.000000,48817.000000,48829.000000,31,2000,421.000000
1719671122000,1094,15765.000000,16211.750000,17480.000000,21390.750000,23379.000000,21,2000,421.000000
1719671122000,1095,15815.000000,16594.000000,17856.000000,22668.000000,25108.000000,14,2000,421.000000
1719671122000,1096,47357.000000,47364.000000,47370.000000,47676.000000,53578.000000,26,2000,421.000000
1719671122000,1097,17799.000000,21345.000000,22860.500000,25589.000000,26428.000000,22,2000,421.000000
1719671122000,1098,8710.000000,18501.000000,21339.500000,23323.000000,25744.000000,22,2000,421.000000
1719671122000,1099,6349.000000,15772.500000,18929.000000,21975.500000,25726.000000,19,2000,421.000000
1719671122000,1100,7561.000000,18982.000000,21557.000000,23713.250000,25393.000000,21,2000,421.000000
1719671122000,1101,6277.000000,15930.500000,18035.000000,22074.500000,25392.000000,32,2000,421.000000
1719671122000,1102,11602.000000,18046.000000,18669.000000,23905.000000,25375.000000,26,2000,421.000000
1719671122000,1103,3772.000000,15162.750000,18372.000000,21865.000000,25399.000000,23,2000,421.000000
1719671122000,1104,13642.000000,15107.000000,16458.000000,19376.000000,23862.000000,26,2000,421.000000
1719671122000,1105,16282.000000,19564.000000,21122.500000,22212.500000,24682.000000,28,2000,421.000000
1719671122000,1106,15620.000000,17018.750000,17978.000000,21130.250000,24569.000000,33,2000,421.000000
1719671122000,1107,15358.000000,16458.000000,17843.000000,18705.000000,23716.000000,26,2000,421.000000
1719671122000,1108,16025.000000,17161.500000,20658.000000,22437.250000,41878.000000,27,2000,421.000000
1719671122000,1109,15363.000000,18494.250000,21123.000000,22931.250000,24231.000000,27,2000,421.000000
1719671122000,1110,16432.000000,17498.500000,20679.000000,22883.500000,63526.000000,35,2000,421.000000
1719671122000,1111,39685.000000,39697.500000,39708.000000,39715.000000,39727.000000,27,2000,421.000000
1719671122000,1112,16438.000000,16990.000000,18832.500000,20070.000000,24864.000000,26,2000,421.000000
1719671122000,1113,6591.000000,38748.000000,38757.000000,38766.000000,38786.000000,34,2000,421.000000
1719671122000,1114,3887.000000,17628.500000,18617.000000,21037.250000,23551.000000,29,2000,421.000000
1719671122000,1115,13027.000000,15091.000000,16775.500000,19771.000000,24549.000000,26,2000,421.000000
1719671122000,1116,12819.000000,16249.250000,18648.000000,22050.500000,24464.000000,25,2000,421.000000
1719671122000,1117,17016.000000,18126.000000,20445.000000,22019.500000,31552.000000,32,2000,421.000000
1719671122000,1118,1442.000000,37813.500000,37816.500000,37820.000000,37825.000000,36,2000,421.000000
1719671122000,1119,16767.000000,17890.500000,21237.000000,23573.500000,37097.000000,25,2000,421.000000
1719671122000,1120,1112.000000,36296.000000,36307.000000,36313.000000,36324.000000,30,2000,421.000000
1719671124000,1090,15099.000000,49714.000000,49758.500000,49768.000000,56143.000000,22,2000,376.500000
1719671124000,1091,317.000000,49448.000000,49461.500000,49468.000000,49476.000000,28,2000,376.500000
1719671124000,1092,3473.000000,49169.250000,49175.000000,49180.750000,49185.000000,23,2000,376.500000
1719671124000,1093,538.000000,48803.000000,48811.000000,48815.750000,48824.000000,27,2000,376.500000
1719671124000,1094,15772.000000,16721.500000,17597.000000,22369.000000,24721.000000,28,2000,376.500000
1719671124000,1095,4532.000000,16470.500000,18344.000000,22606.000000,29199.000000,27,2000,376.500000
1719671124000,1096,24844.000000,47363.000000,47366.000000,52975.000000,54222.000000,26,2000,376.500000
1719671124000,1097,9652.000000,17802.750000,19861.000000,22532.000000,24696.000000,15,2000,376.500000
1719671124000,1098,17992.000000,19053.750000,21511.000000,24813.000000,25809.000000,21,2000,376.500000
1719671124000,1099,13943.000000,16104.000000,20200.000000,23573.000000,29612.000000,26,2000,376.500000
1719671124000,1100,10631.000000,18714.000000,20624.000000,22668.000000,25393.000000,26,2000,376.500000
1719671124000,1101,14460.000000,15939.000000,19447.500000,22582.000000,25396.000000,30,2000,376.500000
1719671124000,1102,7175.000000,15438.000000,18672.000000,22058.000000,24874.000000,18,2000,376.500000
1719671124000,1103,13082.000000,15692.250000,19470.000000,24161.250000,29716.000000,21,2000,376.500000
1719671124000,1104,13637.000000,15106.000000,16966.000000,21676.750000,24694.000000,21,2000,376.500000
1719671124000,1105,16995.000000,18328.000000,21097.000000,23686.000000,24160.000000,22,2000,376.500000
1719671124000,1106,15608.000000,16295.500000,17985.500000,20453.000000,24570.000000,24,2000,376.500000
1719671124000,1107,6310.000000,17380.000000,18473.500000,22574.500000,43200.000000,24,2000,376.500000
1719671124000,1108,16213.000000,18163.500000,21034.000000,24144.750000,41883.000000,25,2000,376.500000
1719671124000,1109,15609.000000,17027.500000,18965.000000,22944.000000,24231.000000,23,2000,376.500000
1719671124000,1110,9753.000000,17141.000000,19592.500000,22718.500000,24663.000000,28,2000,376.500000
1719671124000,1111,5177.000000,39693.500000,39709.000000,39716.000000,39722.000000,25,2000,376.500000
1719671124000,1112,14957.000000,17204.000000,19192.000000,23348.000000,24858.000000,25,2000,376.500000
1719671124000,1113,438.000000,38751.000000,38761.000000,38773.000000,68290.000000,28,2000,376.500000
1719671124000,1114,16606.000000,17850.000000,18206.500000,22678.000000,24161.000000,22,2000,376.500000
1719671124000,1115,13734.000000,15271.250000,17090.000000,20106.250000,24551.000000,21,2000,376.500000
1719671124000,1116,13625.000000,16481.000000,18512.000000,19828.000000,23563.000000,26,2000,376.500000
1719671124000,1117,17015.000000,18282.250000,20437.000000,21316.000000,23533.000000,23,2000,376.500000
1719671124000,1118,25860.000000,37811.000000,37815.000000,37819.000000,37830.000000,22,2000,376.500000
1719671124000,1119,16764.000000,17157.500000,18955.000000,21758.250000,24839.000000,29,2000,376.500000
1719671124000,1120,3895.000000,36304.500000,36311.000000,36316.000000,42848.000000,27,2000,376.500000
1719671126000,1090,14680.000000,49748.250000,49763.000000,49770.750000,49777.000000,31,2001,364.500000
1719671126000,1091,14575.000000,49450.750000,49459.000000,49466.250000,49471.000000,25,2001,364.500000
1719671126000,1092,11695.000000,49172.000000,49179.000000,49189.000000,49370.000000,16,2001,364.500000
1719671126000,1093,2341.000000,48803.000000,48811.000000,48815.000000,48827.000000,30,2001,364.500000
1719671126000,1094,16001.000000,17706.500000,19299.500000,23460.000000,24717.000000,24,2001,364.500000
1719671126000,1095,15789.000000,16423.000000,19179.500000,24868.000000,25479.000000,18,2001,364.500000
1719671126000,1096,18128.000000,47362.250000,47367.000000,47374.250000,70090.000000,21,2001,364.500000
1719671126000,1097,7565.000000,18183.000000,21339.500000,24696.000000,26426.000000,14,2001,364.500000
1719671126000,1098,15167.000000,16179.000000,18925.000000,22687.000000,24727.000000,22,2001,364.500000
1719671126000,1099,13944.000000,15267.250000,18331.000000,21137.250000,25722.000000,27,2001,364.500000
1719671126000,1100,11939.000000,18720.250000,20716.000000,23620.750000,72014.000000,27,2001,364.500000
1719671126000,1101,5663.000000,15694.000000,18790.000000,22070.000000,24896.000000,22,2001,364.500000
1719671126000,1102,6804.000000,19023.000000,21735.500000,23899.000000,25385.000000,30,2001,364.500000
1719671126000,1103,13601.000000,14319.500000,18602.000000,21787.500000,25394.000000,28,2001,364.500000
1719671126000,1104,13893.000000,14755.000000,15948.000000,18530.000000,24696.000000,22,2001,364.500000
1719671126000,1105,7619.000000,17413.500000,19561.000000,21216.500000,24680.000000,24,2001,364.500000
1719671126000,1106,15634.000000,16437.000000,18675.000000,19734.000000,23580.000000,18,2001,364.500000
1719671126000,1107,459.000000,16999.500000,18468.500000,21731.000000,24528.000000,32,2001,364.500000
1719671126000,1108,5311.000000,16484.000000,21037.500000,23583.000000,41873.000000,38,2001,364.500000
1719671126000,1109,15362.000000,15987.000000,19838.500000,22032.000000,23869.000000,26,2001,364.500000
1719671126000,1110,3247.000000,17404.750000,21235.000000,23341.750000,25692.000000,17,2001,364.500000
1719671126000,1111,887.000000,39693.500000,39713.000000,39718.250000,39728.000000,25,2001,364.500000
1719671126000,1112,14951.000000,16717.000000,18327.000000,21255.750000,24856.000000,31,2001,364.500000
1719671126000,1113,19896.000000,38753.500000,38757.500000,38762.000000,38789.000000,24,2001,364.500000
1719671126000,1114,16840.000000,18310.000000,21031.000000,21896.000000,23548.000000,18,2001,364.500000
1719671126000,1115,13030.000000,15597.250000,16781.000000,20536.750000,23682.000000,27,2001,364.500000
1719671126000,1116,12928.000000,13914.750000,18297.000000,21234.500000,24424.000000,21,2001,364.500000
1719671126000,1117,10511.000000,18552.500000,21485.000000,24071.750000,24412.000000,17,2001,364.500000
1719671126000,1118,20949.000000,37810.750000,37815.000000,37821.250000,37825.000000,21,2001,364.500000
1719671126000,1119,14280.000000,18025.250000,18718.000000,22423.000000,23886.000000,15,2001,364.500000
1719671126000,1120,36279.000000,36299.000000,36310.500000,36319.000000,36327.000000,18,2001,364.500000
1719671128000,1090,0.000000,49750.000000,49756.000000,49770.000000,49778.000000,22,2000,402.000000
1719671128000,1091,16722.000000,49454.000000,49461.000000,49469.000000,49475.000000,22,2000,402.000000
1719671128000,1092,28729.000000,49172.250000,49179.000000,49181.000000,49191.000000,15,2000,402.000000
1719671128000,1093,6866.000000,48805.000000,48810.000000,48814.000000,48821.000000,25,2000,402.000000
1719671128000,1094,15762.000000,16836.750000,19882.000000,23557.250000,44930.000000,21,2000,402.000000
1719671128000,1095,16119.000000,17417.000000,19383.000000,22535.000000,25483.000000,28,2000,402.000000
1719671128000,1096,47353.000000,47363.000000,47368.500000,47372.000000,54217.000000,32,2000,402.000000
1719671128000,1097,17540.000000,18506.500000,20598.000000,22868.000000,70920.000000,24,2000,402.000000
1719671128000,1098,8921.000000,16756.000000,21621.000000,23315.000000,28163.000000,32,2000,402.000000
1719671128000,1099,13952.000000,15467.500000,17216.000000,20200.000000,25734.000000,24,2000,402.000000
1719671128000,1100,18502.000000,20112.000000,22980.500000,24556.000000,25395.000000,20,2000,402.000000
1719671128000,1101,14465.000000,15695.000000,22082.000000,24778.000000,25385.000000,20,2000,402.000000
1719671128000,1102,15135.000000,16158.000000,22322.000000,23901.000000,25377.000000,22,2000,402.000000
1719671128000,1103,13605.000000,18312.500000,19474.000000,24161.000000,45820.000000,29,2000,402.000000
1719671128000,1104,5734.000000,14744.000000,17113.000000,21694.000000,23865.000000,30,2000,402.000000
1719671128000,1105,16290.000000,17916.500000,19566.000000,22211.500000,24673.000000,24,2000,402.000000
1719671128000,1106,222.000000,16680.000000,18496.500000,21475.500000,77083.000000,32,2000,402.000000
1719671128000,1107,15350.000000,17236.000000,18472.000000,23725.250000,37281.000000,25,2000,402.000000
1719671128000,1108,9126.000000,17322.000000,20653.000000,23484.000000,41883.000000,27,2000,402.000000
1719671128000,1109,2253.000000,16372.000000,18638.000000,21711.000000,41517.000000,28,2000,402.000000
1719671128000,1110,16618.000000,17151.000000,18500.000000,23332.250000,40694.000000,17,2000,402.000000
1719671128000,1111,1065.000000,39689.000000,39706.000000,39714.000000,39728.000000,34,2000,402.000000
1719671128000,1112,14945.000000,17733.000000,19065.000000,22403.500000,24865.000000,28,2000,402.000000
1719671128000,1113,12688.000000,38758.000000,38764.000000,38780.000000,38791.000000,22,2000,402.000000
1719671128000,1114,16595.000000,17443.000000,18367.000000,20562.000000,23011.000000,22,2000,402.000000
1719671128000,1115,13018.000000,15096.500000,16920.000000,20722.500000,26768.000000,32,2000,402.000000
1719671128000,1116,5366.000000,13890.500000,18669.500000,22044.500000,37954.000000,32,2000,402.000000
1719671128000,1117,6102.000000,19709.000000,21311.000000,22792.000000,29320.000000,37,2000,402.000000
1719671128000,1118,554.000000,37809.250000,37815.000000,37821.750000,37828.000000,27,2000,402.000000
1719671128000,1119,2294.000000,18191.500000,21107.500000,23011.500000,24837.000000,28,2000,402.000000
1719671128000,1120,16.000000,36286.500000,36301.000000,36313.500000,36321.000000,23,2000,402.000000
1719671130000,1090,0.000000,46932.500000,49758.000000,49766.250000,49773.000000,21,1998,381.500000
1719671130000,1091,21270.000000,49453.000000,49459.500000,49465.000000,49474.000000,26,1998,381.500000
1719671130000,1092,6922.000000,49174.500000,49179.500000,49183.500000,49378.000000,28,1998,381.500000
1719671130000,1093,1627.000000,48810.250000,48815.000000,48818.750000,48827.000000,27,1998,381.500000
1719671130000,1094,15996.000000,17330.750000,18480.000000,22912.250000,24714.000000,23,1998,381.500000
1719671130000,1095,16603.000000,18184.000000,20132.500000,22536.500000,25105.000000,24,1998,381.500000
1719671130000,1096,47352.000000,47360.000000,47364.000000,47373.000000,53570.000000,22,1998,381.500000
